,US S&P 500
2010-02-26,113.17463466778963
2010-03-01,114.35846354641173
2010-03-02,114.65998831152879
2010-03-03,114.84705783903651
2010-03-04,115.1252326559149
2010-03-05,116.75095593068438
2010-03-08,116.78618330924104
2010-03-09,116.97190312875807
2010-03-10,117.52096433936516
2010-03-11,118.01077336918155
2010-03-12,118.02062623751351
2010-03-15,118.04694554333169
2010-03-16,118.99052639961343
2010-03-17,119.69237455476507
2010-03-18,119.6205700896611
2010-03-19,119.01900523821669
2010-03-22,119.64661945388113
2010-03-23,120.54350041368549
2010-03-24,119.94881907299356
2010-03-25,119.7493322319716
2010-03-26,119.76458393226623
2010-03-29,120.42918014687523
2010-03-30,120.5134019254934
2010-03-31,120.0924280032015
2010-04-01,120.91507502351865
2010-04-02,120.91507502351865
2010-04-05,121.88457027322137
2010-04-06,122.16868380525871
2010-04-07,121.52136385293042
2010-04-08,121.8932084043617
2010-04-09,122.74541402967468
2010-04-12,122.95151443985092
2010-04-13,122.99092591317866
2010-04-14,124.35831507853277
2010-04-15,124.49706505997426
2010-04-16,122.58074965481217
2010-04-19,122.99025105918334
2010-04-20,124.05517066382687
2010-04-21,123.84056709330935
2010-04-22,124.14830051518354
2010-04-23,124.97850590024846
2010-04-26,124.5636056639146
2010-04-27,121.57170796098262
2010-04-28,122.50921513130632
2010-04-29,124.02574702963011
2010-04-30,122.05301383045777
2010-05-03,123.55091975851025
2010-05-04,120.68157554113166
2010-05-05,119.83503868937954
2010-05-06,115.79171846171079
2010-05-07,113.97730600984475
2010-05-10,119.23846775750067
2010-05-11,118.87094227163952
2010-05-12,120.50746321033444
2010-05-13,119.06368057270808
2010-05-14,116.90266310883639
2010-05-17,116.95044277170635
2010-05-18,115.36737026944222
2010-05-19,114.60087110153717
2010-05-20,110.3584689452437
2010-05-21,111.74785835084577
2010-05-24,110.45497306657704
2010-05-25,110.5848149752801
2010-05-26,109.81642621618812
2010-05-27,113.59209934930577
2010-05-28,112.01523550379875
2010-05-31,112.01523550379875
2010-06-01,110.26709371427489
2010-06-02,113.09567675033504
2010-06-03,113.51287149025306
2010-06-04,109.70156606618158
2010-06-07,108.19853124776454
2010-06-08,109.23321739341691
2010-06-09,108.71884367817022
2010-06-10,111.95922262218568
2010-06-11,112.38154625246825
2010-06-14,112.36548472737921
2010-06-15,114.84341362746169
2010-06-16,114.81560964285376
2010-06-17,114.96083822265051
2010-06-18,115.06422585473632
2010-06-21,114.83895959109245
2010-06-22,112.92520863111264
2010-06-23,112.45402557156758
2010-06-24,110.69576097211366
2010-06-25,111.0790780414657
2010-06-28,110.8574559893967
2010-06-29,107.26102407744085
2010-06-30,106.06167355692595
2010-07-01,105.84329080403454
2010-07-02,105.16330791833187
2010-07-05,105.16330791833187
2010-07-06,105.87055490544618
2010-07-07,109.28990512902533
2010-07-08,110.33808835458447
2010-07-09,111.11835454399439
2010-07-12,111.22795083283732
2010-07-13,112.91117166800962
2010-07-14,112.90347833246277
2010-07-15,113.01334456290381
2010-07-16,109.80387393187483
2010-07-19,110.46442102251177
2010-07-20,111.64123141958238
2010-07-21,110.25656599194764
2010-07-22,112.67254329525807
2010-07-23,113.66565843479763
2010-07-26,114.90320569144865
2010-07-27,114.89389270631298
2010-07-28,114.09378580944012
2010-07-29,113.4981596731547
2010-07-30,113.61463947275006
2010-08-02,116.1172680290619
2010-08-03,115.56564237327251
2010-08-04,116.34671838747688
2010-08-05,116.22268022313371
2010-08-06,115.72274838338723
2010-08-09,116.38437524041672
2010-08-10,115.7988719140614
2010-08-11,112.54904501411119
2010-08-12,111.7973926341036
2010-08-13,111.486824825449
2010-08-16,111.46239511081777
2010-08-17,112.83558802053173
2010-08-18,113.01145497171686
2010-08-19,111.05923733400277
2010-08-20,110.65985873956168
2010-08-23,110.25643102114854
2010-08-24,108.64002073151472
2010-08-25,108.9381712266551
2010-08-26,108.25602880816734
2010-08-27,109.9944527001583
2010-08-30,108.37858229372073
2010-08-31,108.6258487976126
2010-09-01,111.64784498873668
2010-09-02,112.69805277628184
2010-09-03,114.14628945027742
2010-09-06,114.14628945027742
2010-09-07,112.92966266748188
2010-09-08,113.62678684466614
2010-09-09,114.20959075504014
2010-09-10,114.80265244614327
2010-09-13,116.09337819762693
2010-09-14,115.98297208398962
2010-09-15,116.4541551435347
2010-09-16,116.43431443607174
2010-09-17,116.34226435110762
2010-09-20,118.24184337718535
2010-09-21,117.9581347575452
2010-09-22,117.43390817396656
2010-09-23,116.44403233360461
2010-09-24,118.74568937010477
2010-09-27,118.32350071062123
2010-09-28,118.69575017444976
2010-09-29,118.40407827766461
2010-09-30,118.13508147512283
2010-10-01,118.59182265916768
2010-10-04,117.7593227705186
2010-10-05,120.08932367482295
2010-10-06,120.11267362306164
2010-10-07,119.98404645155018
2010-10-08,120.62448289312606
2010-10-11,120.664299278851
2010-10-12,121.1945995483877
2010-10-13,122.02332025466289
2010-10-14,121.56347474223952
2010-10-15,121.81425048690716
2010-10-18,122.68481214089331
2010-10-19,120.75284012303938
2010-10-20,122.02466996265355
2010-10-21,122.24615704392355
2010-10-22,122.50988998530168
2010-10-25,122.86202880006908
2010-10-26,122.83516961105465
2010-10-27,122.5672525749054
2010-10-28,122.6752292141595
2010-10-29,122.6798182213278
2010-11-01,122.6810329585194
2010-11-02,123.6723934776711
2010-11-03,124.08081511564973
2010-11-04,126.56670729287718
2010-11-05,127.07338767257701
2010-11-08,126.76902852067953
2010-11-09,125.7444651849572
2010-11-10,126.34130605843423
2010-11-11,125.85176697021598
2010-11-12,124.36924771325724
2010-11-15,124.24858381889076
2010-11-16,122.3180964798266
2010-11-17,122.33942186607926
2010-11-18,124.18109841935696
2010-11-19,124.48343300926842
2010-11-22,124.33483015949498
2010-11-23,122.56684766250821
2010-11-24,124.38760374193043
2010-11-25,124.38760374193043
2010-11-26,123.01670533580058
2010-11-29,123.40083222994704
2010-11-30,122.66416160863596
2010-12-01,125.22091345537392
2010-12-02,126.87282106516255
2010-12-03,127.20889835484093
2010-12-06,127.06380474584323
2010-12-07,127.10105668638589
2010-12-08,127.6224488831841
2010-12-09,128.0555701773921
2010-12-10,128.86566491339596
2010-12-13,128.9284263349624
2010-12-14,128.99199758132326
2010-12-15,128.43753753875347
2010-12-16,129.1906745975508
2010-12-17,129.34305662969814
2010-12-20,129.6317591689038
2010-12-21,130.42538746742142
2010-12-22,130.87497519911565
2010-12-23,130.6339173519809
2010-12-24,130.6339173519809
2010-12-27,130.77442195381028
2010-12-28,130.90480374570961
2010-12-29,131.06042507703458
2010-12-30,130.83461893019447
2010-12-31,130.78548955933383
2011-01-03,132.20592224872146
2011-01-04,132.0654176468921
2011-01-05,132.77212475081015
2011-01-06,132.5285024584931
2011-01-07,132.27016834907766
2011-01-10,132.14356573955223
2011-01-11,132.58532516490055
2011-01-12,133.74877345286347
2011-01-13,133.494353496621
2011-01-14,134.4781556510249
2011-01-17,134.4781556510249
2011-01-18,134.75349608112285
2011-01-19,133.31497730466012
2011-01-20,133.18608019155053
2011-01-21,133.5209427440373
2011-01-24,134.29027629872277
2011-01-25,134.33697619520015
2011-01-26,135.00926574535598
2011-01-27,135.19066649930284
2011-01-28,132.80046861861433
2011-01-31,133.82786634111707
2011-02-01,136.04030767943354
2011-02-02,135.67386195996494
2011-02-03,136.0741853499995
2011-02-04,136.3989250925562
2011-02-07,137.2735358705144
2011-02-08,137.8988555825947
2011-02-09,137.5016365209387
2011-02-10,137.46667908398015
2011-02-11,138.43482462569224
2011-02-14,138.78466893687548
2011-02-15,138.31686014730712
2011-02-16,139.19430531204574
2011-02-17,139.67277679474043
2011-02-18,139.88549077407103
2011-02-21,139.88549077407103
2011-02-22,137.01398702390736
2011-02-23,136.3072799199893
2011-02-24,136.14828431868764
2011-02-25,137.63863188199232
2011-02-28,138.41768333421064
2011-03-01,136.21738936781026
2011-03-02,136.39217655260282
2011-03-03,138.78858309004843
2011-03-04,137.7571362435737
2011-03-07,136.64092773528444
2011-03-08,137.89629113741242
2011-03-09,137.70233809915223
2011-03-10,135.10145080111917
2011-03-11,136.11278699853287
2011-03-14,135.29783331376254
2011-03-15,133.85000155216417
2011-03-16,131.17757973062527
2011-03-17,132.86714419335374
2011-03-18,133.39838925848392
2011-03-21,135.43050960924603
2011-03-22,134.97984211115923
2011-03-23,135.41458305495604
2011-03-24,136.64227744327513
2011-03-25,137.0922700873666
2011-03-28,136.76402110403413
2011-03-29,137.6683254577872
2011-03-30,138.6583362689482
2011-03-31,138.4591193695244
2011-04-01,139.02221754323452
2011-04-04,139.08538387719815
2011-04-05,139.08416914000654
2011-04-06,139.50338844191057
2011-04-07,139.21023186633573
2011-04-08,138.6742628232382
2011-04-11,138.26611112685768
2011-04-12,137.2298053316165
2011-04-13,137.25463995864493
2011-04-14,137.322665241375
2011-04-15,137.81476877477556
2011-04-18,136.26692365106808
2011-04-19,137.02707919141693
2011-04-20,138.93961541420512
2011-04-21,139.62594192746397
2011-04-22,139.62594192746397
2011-04-25,139.43009929801687
2011-04-26,140.66643181747628
2011-04-27,141.57559511999577
2011-04-28,142.1036008859483
2011-04-29,142.39419301634092
2011-05-02,142.16622733671568
2011-05-03,141.70084802153053
2011-05-04,140.7088126483835
2011-05-05,139.42874959002617
2011-05-06,140.0085841428207
2011-05-09,140.6505052631863
2011-05-10,141.77116780784476
2011-05-11,140.31307826551725
2011-05-12,140.97996898371036
2011-05-13,139.85215298670133
2011-05-16,139.01911321485593
2011-05-17,138.91748020315805
2011-05-18,140.21023051662772
2011-05-19,140.52984136881986
2011-05-20,139.45250445066208
2011-05-23,137.8053208188408
2011-05-24,137.68141762529675
2011-05-25,138.14153307931826
2011-05-26,138.67129346565866
2011-05-27,139.27002393032265
2011-05-30,139.27002393032265
2011-05-31,140.71191697676207
2011-06-01,137.60367444503382
2011-06-02,137.38515672134332
2011-06-03,136.039227913041
2011-06-06,134.64282002588737
2011-06-07,134.51176337999271
2011-06-08,133.957438308222
2011-06-09,134.99104468748183
2011-06-10,133.05380880846428
2011-06-13,133.19107411111602
2011-06-14,134.87631950827438
2011-06-15,132.5152753201845
2011-06-16,132.76375656126794
2011-06-17,133.18162615518133
2011-06-20,133.8520261141502
2011-06-21,135.6911382222456
2011-06-22,134.82719013741377
2011-06-23,134.47194699426777
2011-06-24,132.90372127990108
2011-06-27,134.1225075954817
2011-06-28,135.84433007918736
2011-06-29,137.0546132344267
2011-06-30,138.38758484601854
2011-07-01,140.39595033614475
2011-07-04,140.39595033614475
2011-07-05,140.22521227532422
2011-07-06,140.39190121217274
2011-07-07,141.9031692493329
2011-07-08,140.881440300391
2011-07-11,138.3056575709845
2011-07-12,137.7441790468632
2011-07-13,138.17959484465533
2011-07-14,137.23371948478945
2011-07-15,137.9846970108017
2011-07-18,136.8432489630868
2011-07-19,139.0401686595105
2011-07-20,139.00575110574826
2011-07-21,140.95203002830337
2011-07-22,141.02626396779056
2011-07-25,140.27123731780625
2011-07-26,139.6900530570211
2011-07-27,136.9521703979344
2011-07-28,136.47477868163222
2011-07-29,135.65213166131508
2011-08-01,134.88279810662962
2011-08-02,131.57898288705238
2011-08-03,132.19755405917928
2011-08-04,125.98241870371345
2011-08-05,125.89333797632882
2011-08-08,117.70776392527476
2011-08-09,122.530540517559
2011-08-10,117.49086585117308
2011-08-11,123.15127122247102
2011-08-12,123.65930131016154
2011-08-15,126.30918300825616
2011-08-16,125.16544045695714
2011-08-17,125.24061919203777
2011-08-18,119.83908781335157
2011-08-19,117.90144702193679
2011-08-22,117.84745870230975
2011-08-23,121.84367412110389
2011-08-24,123.60018410016993
2011-08-25,121.69777068731177
2011-08-26,123.5017903876496
2011-08-29,127.04733830835697
2011-08-30,127.49949048523351
2011-08-31,127.93247680864243
2011-09-01,126.56022869452195
2011-09-02,123.44469773964401
2011-09-05,123.44469773964401
2011-09-06,122.44280949816506
2011-09-07,125.85514124019268
2011-09-08,124.70060102496822
2011-09-09,121.38315375468515
2011-09-12,122.05017944367735
2011-09-13,123.30419313781462
2011-09-14,125.08702242269882
2011-09-15,127.03681058602972
2011-09-16,127.84865994242145
2011-09-19,126.68305212167346
2011-09-20,126.5190626008063
2011-09-21,122.86756260283087
2011-09-22,118.83706460107355
2011-09-23,119.35751200227831
2011-09-26,122.29609623957856
2011-09-27,123.41608393024168
2011-09-28,121.047481377404
2011-09-29,121.8744474632913
2011-09-30,119.05625717875937
2011-10-03,115.73638043409306
2011-10-04,117.85150782628178
2011-10-05,120.33497052912601
2011-10-06,122.528515955573
2011-10-07,121.64000318531085
2011-10-10,125.63122468453949
2011-10-11,125.81478497127145
2011-10-12,127.15868921758778
2011-10-13,126.74432886445017
2011-10-14,128.83205718442815
2011-10-17,126.31228733663471
2011-10-18,129.0032001576459
2011-10-19,127.39002916718967
2011-10-20,128.0138642004802
2011-10-21,130.3662702574298
2011-10-24,132.05893904853684
2011-10-25,129.3569586220021
2011-10-26,130.7472928231977
2011-10-27,135.14248192403574
2011-10-28,135.46452225061105
2011-10-31,132.2375054157033
2011-11-01,128.30999013363459
2011-11-02,130.45899519638925
2011-11-03,132.95514515434584
2011-11-04,131.90682695798762
2011-11-07,132.86700922255469
2011-11-08,134.61933510684963
2011-11-09,129.63864267965624
2011-11-10,130.79790687284805
2011-11-11,133.33495298292212
2011-11-14,132.0111593856669
2011-11-15,132.817744880895
2011-11-16,130.52364620914264
2011-11-17,128.12737464249608
2011-11-18,128.3352296730602
2011-11-21,126.03654199413955
2011-11-22,125.41459655203595
2011-11-23,122.84502247938659
2011-11-24,122.84502247938659
2011-11-25,122.46507968001121
2011-11-28,125.76214635963507
2011-11-29,126.27328077570417
2011-11-30,131.65834571690414
2011-12-01,131.39744716230643
2011-12-02,131.54321562529944
2011-12-05,132.75349878053885
2011-12-06,133.0075138243841
2011-12-07,133.39690457969417
2011-12-08,130.3070180766391
2011-12-09,132.74013667143112
2011-12-12,130.63405232277995
2011-12-13,129.4016339564935
2011-12-14,128.05489532339678
2011-12-15,128.43092396959918
2011-12-16,128.8280080604561
2011-12-19,127.26437135325772
2011-12-20,131.17110113227002
2011-12-21,131.38583967358662
2011-12-22,132.53997497641384
2011-12-23,133.74162000051285
2011-12-26,133.74162000051285
2011-12-27,133.85135126015484
2011-12-28,132.1237250320893
2011-12-29,133.52256239362615
2011-12-30,133.0436859985342
2012-01-02,133.0436859985342
2012-01-03,135.06514365616997
2012-01-04,135.12480074935786
2012-01-05,135.51540624185955
2012-01-06,135.1520648507695
2012-01-09,135.4769395641253
2012-01-10,136.6741305518551
2012-01-11,136.7532234401087
2012-01-12,137.08876084659082
2012-01-13,136.33697349578418
2012-01-16,136.33697349578418
2012-01-17,136.8771266336528
2012-01-18,138.39014929120083
2012-01-19,139.08106481162798
2012-01-20,139.20267350158792
2012-01-23,139.3144293232159
2012-01-24,139.10616938025458
2012-01-25,140.40242893450002
2012-01-26,139.52862798133623
2012-01-27,139.47963358127467
2012-01-30,138.9371859398219
2012-01-31,138.95986103406526
2012-02-01,140.1677147149214
2012-02-02,140.38015875265387
2012-02-03,142.4187577017712
2012-02-06,142.3007932233861
2012-02-07,142.6985521682384
2012-02-08,143.00911997689298
2012-02-09,143.24180963448555
2012-02-10,142.13936814770122
2012-02-13,143.18323230769022
2012-02-14,143.04799156702447
2012-02-15,142.3333211859614
2012-02-16,143.99629640127355
2012-02-17,144.34384620887272
2012-02-20,144.34384620887272
2012-02-21,144.37070539788715
2012-02-22,143.88440560884652
2012-02-23,144.60784909184895
2012-02-24,144.80882061166065
2012-02-27,145.20199054934463
2012-02-28,145.60298879337455
2012-02-29,144.9369078999758
2012-03-01,145.7923528244664
2012-03-02,145.2939056635097
2012-03-05,144.75456235043546
2012-03-06,142.59300500336752
2012-03-07,143.61648857269728
2012-03-08,145.01505599263598
2012-03-09,145.52673029190132
2012-03-12,145.56695159002348
2012-03-13,148.26366815539456
2012-03-14,148.0838870510365
2012-03-15,148.95485361741984
2012-03-16,149.0784868693658
2012-03-19,149.67640750923536
2012-03-20,149.26015756491083
2012-03-21,149.08064640215088
2012-03-22,147.95566479192226
2012-03-23,148.4686887991783
2012-03-26,150.42886971403735
2012-03-27,150.05689019180699
2012-03-28,149.32399875286978
2012-03-29,149.12694138623107
2012-03-30,149.66277545852952
2012-04-02,150.73714301910778
2012-04-03,150.15136975115433
2012-04-04,148.73201682815923
2012-04-05,148.58179432879695
2012-04-06,148.58179432879695
2012-04-09,146.96362941877524
2012-04-10,144.50621608015106
2012-04-11,145.54198199219596
2012-04-12,147.50351261504574
2012-04-13,145.67384846288505
2012-04-16,145.63524681435172
2012-04-17,147.88682968439778
2012-04-18,147.25503137396223
2012-04-19,146.3815003623966
2012-04-20,146.5398211097029
2012-04-23,145.3368263776132
2012-04-24,145.84715096888786
2012-04-25,147.8754921372761
2012-04-26,148.84485241617975
2012-04-27,149.26029253570988
2012-04-30,148.56384321252096
2012-05-01,149.5070191564055
2012-05-02,149.08091634374904
2012-05-03,147.9709164922169
2012-05-04,145.65225313503421
2012-05-07,145.65306295982862
2012-05-08,145.12168292389939
2012-05-09,144.16339025051929
2012-05-10,144.36422679953188
2012-05-11,144.04637056772768
2012-05-14,142.4466966571782
2012-05-15,141.66616052617016
2012-05-16,141.14179897179244
2012-05-17,139.08997288436646
2012-05-18,137.83069532906552
2012-05-21,140.12276943883188
2012-05-22,140.03949245580716
2012-05-23,140.35734868761142
2012-05-24,140.61770735901285
2012-05-25,140.29296761645617
2012-05-28,140.29296761645617
2012-05-29,141.8985802421646
2012-05-30,139.96890272789483
2012-05-31,139.68357445866584
2012-06-01,136.18904550000607
2012-06-04,136.2138801270345
2012-06-05,136.99698070322484
2012-06-06,140.04084216379783
2012-06-07,140.16676991932795
2012-06-08,141.23384905675655
2012-06-11,139.50041908433107
2012-06-12,141.14287873818498
2012-06-13,140.14760406586032
2012-06-14,141.71029597746528
2012-06-15,143.2137357082795
2012-06-18,143.42199565124082
2012-06-19,144.84634249380147
2012-06-20,144.51458426969324
2012-06-21,141.34317540400133
2012-06-22,142.5306484941983
2012-06-25,140.15921155458017
2012-06-26,140.8823850959845
2012-06-27,142.0519070699054
2012-06-28,141.81030933957436
2012-06-29,145.29862964147705
2012-07-02,145.66790974772607
2012-07-03,146.68653436828941
2012-07-04,146.68653436828941
2012-07-05,146.01235522694665
2012-07-06,144.6693957762238
2012-07-09,144.44156506739768
2012-07-10,143.24774834964455
2012-07-11,143.2582760719718
2012-07-12,142.5292987862076
2012-07-13,144.86159419409609
2012-07-16,144.48327104430953
2012-07-17,145.54954035694377
2012-07-18,146.55898696317053
2012-07-19,146.98967878299527
2012-07-20,145.54414152498106
2012-07-23,144.25719495587128
2012-07-24,142.94460393493867
2012-07-25,142.811522727058
2012-07-26,145.30659291862204
2012-07-27,147.9972357980351
2012-07-30,147.93744373404814
2012-07-31,147.39216170581494
2012-08-01,146.95796064521437
2012-08-02,145.84175213692515
2012-08-03,148.61756159054985
2012-08-06,149.04541902359423
2012-08-07,149.73012588726425
2012-08-08,149.83904732211184
2012-08-09,149.94405460378647
2012-08-10,150.2999726009278
2012-08-13,150.14853536437388
2012-08-14,150.0898230667795
2012-08-15,150.37771578119072
2012-08-16,151.45572755334382
2012-08-17,151.72863850905853
2012-08-20,151.70096949524967
2012-08-21,151.23370058887758
2012-08-22,151.3131983895284
2012-08-23,150.05864481219487
2012-08-24,150.9852193477941
2012-08-27,150.9309610865689
2012-08-28,150.87643288374557
2012-08-29,151.02706029550507
2012-08-30,149.87440967146756
2012-08-31,150.68099516669568
2012-09-03,150.68099516669568
2012-09-04,150.44007229035998
2012-09-05,150.30429166649796
2012-09-06,153.34585862348678
2012-09-07,153.9773869923242
2012-09-10,153.12720592899726
2012-09-11,153.63010712632322
2012-09-12,153.95511681047805
2012-09-13,156.38499610609242
2012-09-14,156.96941966605524
2012-09-17,156.5773294947638
2012-09-18,156.45288641802344
2012-09-19,156.7064965494715
2012-09-20,156.513893219202
2012-09-21,156.47758607425283
2012-09-24,156.21803722764577
2012-09-25,154.61890320029258
2012-09-26,153.74294271434374
2012-09-27,155.1670196153062
2012-09-28,154.44816513947205
2012-10-01,154.76777599166417
2012-10-02,154.9748211974339
2012-10-03,155.63334372608483
2012-10-04,156.72255807456054
2012-10-05,156.6681648425363
2012-10-08,156.2592033213614
2012-10-09,154.68584871663015
2012-10-10,153.64333426463185
2012-10-11,153.8636066087102
2012-10-12,153.35395687143085
2012-10-15,154.581786230549
2012-10-16,156.15918995925227
2012-10-17,156.7874790289121
2012-10-18,156.47137741749572
2012-10-19,153.8569930395559
2012-10-22,153.81096799707382
2012-10-23,151.73606190300728
2012-10-24,151.16783483893258
2012-10-25,151.58651425764035
2012-10-26,151.50391212861095
2012-10-29,150.81866538174464
2012-10-30,151.89627224150053
2012-10-31,151.5491273462986
2012-11-01,153.1424576292919
2012-11-02,151.8425538634716
2012-11-05,152.1255876291164
2012-11-06,153.2291088822933
2012-11-07,149.96578490243635
2012-11-08,148.14151958223837
2012-11-09,148.17148309963136
2012-11-12,148.24531212672136
2012-11-13,147.7052939596518
2012-11-14,145.57882902034143
2012-11-15,145.53145426986868
2012-11-16,146.1871424117392
2012-11-19,149.00290322188795
2012-11-20,149.12694138623107
2012-11-21,149.5066142440083
2012-11-22,149.5066142440083
2012-11-23,151.32440096585103
2012-11-26,151.1106072201279
2012-11-27,150.3752863068075
2012-11-28,151.63226935852427
2012-11-29,152.30685341226425
2012-11-30,152.44371380251883
2012-12-03,151.61485812544453
2012-12-04,151.37150577472562
2012-12-05,151.5767963601075
2012-12-06,152.1343607310558
2012-12-07,152.57814471839015
2012-12-10,152.68274708766756
2012-12-11,153.7029913578197
2012-12-12,153.76332330500296
2012-12-13,152.89478621300282
2012-12-14,152.2057602837626
2012-12-17,154.0961612955037
2012-12-18,155.9740100229315
2012-12-19,154.84713882151595
2012-12-20,155.51834860527921
2012-12-21,154.0464920414468
2012-12-24,153.56127201879872
2012-12-25,153.56127201879872
2012-12-26,153.02962204127135
2012-12-27,152.9269092631809
2012-12-28,151.1834914516244
2012-12-31,153.5734193907148
2013-01-01,153.5734193907148
2013-01-02,157.41414844898304
2013-01-03,157.0725373565429
2013-01-04,157.97171281993138
2013-01-07,157.45639430909122
2013-01-08,156.96172633050838
2013-01-09,157.39255312113224
2013-01-10,158.55532655509978
2013-01-11,158.59460305762846
2013-01-14,158.41212253728904
2013-01-15,158.64211277890027
2013-01-16,158.61903277225971
2013-01-17,159.72025952185243
2013-01-18,160.07671740219
2013-01-21,160.07671740219
2013-01-22,160.77559619976216
2013-01-23,161.07577125688857
2013-01-24,161.15256964155805
2013-01-25,161.89760845241133
2013-01-28,161.77640467484858
2013-01-29,162.58501473206272
2013-01-30,161.8513134683311
2013-01-31,161.63090615345368
2013-02-01,163.10735172445442
2013-02-04,161.2527179744662
2013-02-05,162.92041716774574
2013-02-06,163.00058982239193
2013-02-07,162.787200989066
2013-02-08,163.62941877524796
2013-02-11,163.66154182542607
2013-02-12,163.92702938719205
2013-02-13,164.0756322369655
2013-02-14,164.22045590436508
2013-02-15,163.97710355364615
2013-02-18,163.97710355364615
2013-02-19,165.26229550236803
2013-02-20,163.23759854555465
2013-02-21,162.1976485387386
2013-02-22,163.65722275985587
2013-02-25,160.8195966802582
2013-02-26,161.74036747149754
2013-02-27,163.87007170998552
2013-02-28,163.7734326178531
2013-03-01,163.94754494865035
2013-03-04,164.74859664111668
2013-03-05,166.2767360281603
2013-03-06,166.57461658170254
2013-03-07,166.98182348248955
2013-03-08,167.62833361002345
2013-03-11,168.17604511263986
2013-03-12,167.76505902947895
2013-03-13,168.02204343090372
2013-03-14,168.8353774660852
2013-03-15,168.5918901445672
2013-03-18,167.68961035280014
2013-03-19,167.32262475013528
2013-03-20,168.40320096747067
2013-03-21,167.04337016686438
2013-03-22,168.08089069929719
2013-03-25,167.7543963363526
2013-03-26,168.99221353460177
2013-03-27,168.8965192380628
2013-03-28,169.57933651054591
2013-03-29,169.57933651054591
2013-04-01,168.80068997072482
2013-04-02,169.64844155966856
2013-04-03,168.04998238631072
2013-04-04,168.6381851286474
2013-04-05,167.93971124347246
2013-04-08,168.96805376156868
2013-04-09,169.66652764674362
2013-04-10,171.7055315082582
2013-04-11,172.3127651332634
2013-04-12,171.7788206521519
2013-04-15,168.13312439853635
2013-04-16,170.2918473588239
2013-04-17,167.94092598066405
2013-04-18,166.7440049345324
2013-04-19,168.1813089738035
2013-04-22,168.94672837531596
2013-04-23,170.75101801725197
2013-04-24,170.74777871807433
2013-04-25,171.44719739884275
2013-04-26,171.22732996716158
2013-04-29,172.30628653490817
2013-04-30,172.68366488910124
2013-05-01,171.17536620952058
2013-05-02,172.7782794192476
2013-05-03,174.6281891912685
2013-05-06,174.95846273658694
2013-05-07,175.87383469586356
2013-05-08,176.68662884784874
2013-05-09,176.03903895392233
2013-05-10,176.8072927422152
2013-05-13,176.91378470267958
2013-05-14,178.74911762840105
2013-05-15,179.7148336957299
2013-05-16,178.85965871283747
2013-05-17,180.59565313044524
2013-05-20,180.48943111157897
2013-05-21,180.8816562536695
2013-05-22,179.28765111668088
2013-05-23,178.96601570250277
2013-05-24,178.67704322169897
2013-05-27,178.67704322169897
2013-05-28,179.96898371037423
2013-05-29,178.72252838098476
2013-05-30,179.35851078619137
2013-05-31,177.0552341001024
2013-06-03,177.72091008110394
2013-06-04,176.92701184098817
2013-06-05,174.48242072827543
2013-06-06,176.06252387296007
2013-06-07,178.23393408835994
2013-06-10,178.05010386002985
2013-06-11,176.34150851463284
2013-06-12,174.95198413823167
2013-06-13,177.57568150130717
2013-06-14,176.4430065555317
2013-06-17,177.76545044479627
2013-06-18,179.1491710768375
2013-06-19,176.8531828138982
2013-06-20,172.38578433555898
2013-06-21,172.71740758886813
2013-06-24,170.71295625191487
2013-06-25,172.3257223299739
2013-06-26,173.98451345051498
2013-06-27,175.0143406474009
2013-06-28,174.3145170542353
2013-07-01,175.1603790519921
2013-07-02,175.07966651414966
2013-07-03,175.2328583710914
2013-07-04,175.2328583710914
2013-07-05,176.9549507963952
2013-07-08,177.96642196460795
2013-07-09,179.31113603571865
2013-07-10,179.33232645117226
2013-07-11,181.90864906377502
2013-07-12,182.2158426024529
2013-07-15,182.64275523990383
2013-07-16,181.95278451507016
2013-07-17,182.46661834712057
2013-07-18,183.395622357103
2013-07-19,183.67258243678978
2013-07-22,184.05427985655302
2013-07-23,183.78676773280097
2013-07-24,183.02026856489596
2013-07-25,183.5037339671562
2013-07-26,183.62277821193382
2013-07-29,182.96951954444654
2013-07-30,183.20166931884282
2013-07-31,183.1556442763608
2013-08-01,185.31139787906886
2013-08-02,185.5582594705635
2013-08-05,185.35256397278448
2013-08-06,184.28332530257077
2013-08-07,183.7045705161688
2013-08-08,184.46553588131206
2013-08-09,183.79230153556276
2013-08-12,183.62925681028906
2013-08-13,184.16725041537262
2013-08-14,183.24297038335754
2013-08-15,180.64964145007227
2013-08-16,180.0934267871146
2013-08-19,178.96804026448876
2013-08-20,179.7632882125952
2013-08-21,178.64626987951152
2013-08-22,180.16739078500365
2013-08-23,180.90230678592684
2013-08-26,180.21773489305588
2013-08-27,177.32166645746193
2013-08-28,177.85156181460138
2013-08-29,178.17576167396183
2013-08-30,177.4581219353193
2013-09-02,177.4581219353193
2013-09-03,178.21341852690168
2013-09-04,179.77314108092713
2013-09-05,180.0200026724218
2013-09-06,180.0834389479836
2013-09-09,181.87085724003612
2013-09-10,183.1977551656699
2013-09-11,183.71401847210353
2013-09-12,183.23797646379205
2013-09-13,183.7175277128793
2013-09-16,184.78987071147154
2013-09-17,185.58727819236307
2013-09-18,187.7976949686935
2013-09-19,187.50413348072144
2013-09-20,186.18411906584006
2013-09-23,185.29398664598912
2013-09-24,184.81672990048602
2013-09-25,184.36093351203465
